;;;;;;;;;;Daily report lt 55 zone ABCD;;;;;;;Printed Date 2021/12/21(Tue);;;1
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 55 Zone A;kWh WBP 55 Zone A;kWh LWBP 55 Zone A;kWh total 55 Zone B;kWh WBP 55 Zone B;kWh LWBP 55 Zone B;kWh total 55 Zone C;kWh WBP 55 Zone C;kWh LWBP 55 Zone C;kWh total 55 Zone D;kWh WBP 55 Zone D;kWh LWBP 55 Zone D;kW Total 55 Zone A;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kW;;;;;
70;20/12/2021;Daily Total;7.8;1.6;6.3;149.3;1.5;147.8;59.2;5.5;53.8;100.1;0.2;99.9;305.3;8.4;297.0;;;
70;20/12/2021;Daily Maximum;0.5;0.5;0.4;14.4;0.4;14.4;4.9;2.3;5.0;9.1;0.1;9.2;23.5;3.7;23.5;;;
70;20/12/2021;Daily Minimum;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
70;20/12/2021;Daily Average;0.3;0.1;0.3;6.2;0.1;6.2;2.5;0.2;2.2;4.2;0.0;4.2;12.7;0.4;12.4;;;
70;20/12/2021;Monthly Total;206.9;48.3;158.6;2323.9;14.6;2309.1;767.3;39.6;727.8;633.5;3.5;630.0;4083.2;92.2;3991.0;;;
70;20/12/2021;Monthly Maximum;13.6;3.0;10.8;207.9;1.5;207.1;79.8;5.5;76.6;100.1;0.4;99.9;305.3;16.7;297.0;;;
70;20/12/2021;Monthly Minimum;6.0;1.5;4.5;2.3;0.3;2.0;0.9;0.1;0.8;1.0;0.1;0.8;1.9;0.3;1.6;;;
70;20/12/2021;Monthly Average;10.3;2.4;7.9;116.2;0.7;115.5;38.4;2.0;36.4;31.7;0.2;31.5;204.2;4.6;199.6;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 7 Zone FGHIJ;;;;;;;Printed Date 2021/12/21(Tue);;;71
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 7 Zone F;kWh WBP 7 Zone F;kWh LWBP 7 Zone F;kWh total 7 Zone G;kWh WBP 7 Zone G;kWh LWBP 7 Zone G;kWh total 7 Zone H;kWh WBP 7 Zone H;kWh LWBP 7 Zone H;kWh total 7 Zone I;kWh WBP 7 Zone I;kWh LWBP 7 Zone I;kWh total 7 Zone J;kWh WBP 7 Zone J;kWh LWBP 7 Zone J;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
71;20/12/2021;01:00;0.1;0.0;0.2;1.0;0.0;1.0;0.0;0.0;0.0;0.3;0.0;0.4;0.3;0.0;0.3;;;
71;20/12/2021;02:00;0.1;0.0;0.1;1.0;0.0;1.0;0.1;0.0;0.1;0.3;0.0;0.3;0.2;0.0;0.2;;;
71;20/12/2021;03:00;0.1;0.0;0.1;1.0;0.0;1.0;0.1;0.0;0.1;0.3;0.0;0.3;0.2;0.0;0.2;;;
71;20/12/2021;04:00;0.1;0.0;0.1;0.9;0.0;0.9;0.0;0.0;0.0;0.3;0.0;0.3;0.2;0.0;0.2;;;
71;20/12/2021;05:00;0.1;0.0;0.1;1.1;0.0;1.0;0.1;0.0;0.1;0.3;0.0;0.3;0.3;0.0;0.3;;;
71;20/12/2021;06:00;0.2;0.0;0.2;0.9;0.0;1.0;0.1;0.0;0.1;0.3;0.0;0.3;0.5;0.0;0.5;;;
71;20/12/2021;07:00;0.4;0.0;0.3;1.1;0.0;1.1;0.1;0.0;0.2;0.3;0.0;0.3;0.3;0.0;0.3;;;
71;20/12/2021;08:00;7.8;0.0;8.0;9.4;0.0;9.5;10.7;0.0;10.7;0.4;0.0;0.4;0.5;0.0;0.5;;;
71;20/12/2021;09:00;9.1;0.0;9.1;10.2;0.0;10.1;8.9;0.0;8.9;2.1;0.0;2.1;1.3;0.0;1.3;;;
71;20/12/2021;10:00;8.6;0.0;8.3;8.8;0.0;8.6;10.3;0.0;10.0;2.2;0.0;2.2;1.1;0.0;1.1;;;
71;20/12/2021;11:00;9.4;0.0;9.7;9.1;0.0;9.4;9.0;0.0;9.3;2.2;0.0;2.2;1.2;0.0;1.2;;;
71;20/12/2021;12:00;9.5;0.0;9.5;9.7;0.0;9.7;9.4;0.0;9.4;2.2;0.0;2.2;1.3;0.0;1.3;;;
71;20/12/2021;13:00;7.3;0.0;7.2;8.8;0.0;8.5;9.6;0.0;9.3;1.2;0.0;1.2;1.1;0.0;1.1;;;
71;20/12/2021;14:00;3.6;0.0;3.7;8.4;0.0;8.6;8.5;0.0;8.8;1.3;0.0;1.3;1.4;0.0;1.4;;;
71;20/12/2021;15:00;4.0;0.0;3.8;8.7;0.0;8.5;9.8;0.0;9.5;2.0;0.0;1.9;1.4;0.0;1.4;;;
71;20/12/2021;16:00;4.7;0.0;4.8;7.8;0.0;8.1;7.1;0.0;7.4;2.1;0.0;2.3;1.4;0.0;1.4;;;
71;20/12/2021;17:00;8.4;0.0;8.5;7.9;0.0;7.9;6.3;0.0;6.3;2.2;0.0;2.2;1.0;0.0;1.0;;;
71;20/12/2021;18:00;6.0;0.0;5.8;8.4;0.0;8.1;6.4;0.0;6.2;1.3;0.0;1.2;0.7;0.0;0.7;;;
71;20/12/2021;19:00;1.1;0.6;0.6;3.0;1.5;1.8;1.3;0.4;1.1;0.3;0.3;0.1;0.5;0.5;0.0;;;
71;20/12/2021;20:00;0.2;0.1;0.0;1.0;1.0;0.0;0.1;0.0;0.0;0.4;0.3;0.0;0.6;0.6;0.0;;;
71;20/12/2021;21:00;0.2;0.2;0.0;1.0;0.9;0.0;0.0;0.1;0.0;0.3;0.4;0.0;0.7;0.6;0.0;;;
71;20/12/2021;22:00;0.2;0.2;0.0;1.0;1.1;0.0;0.1;0.1;0.0;0.4;0.3;0.0;0.4;0.5;0.0;;;
71;20/12/2021;23:00;0.1;0.1;0.2;1.0;0.2;0.7;0.1;0.0;0.0;0.3;0.1;0.2;0.4;0.1;0.3;;;
71;20/12/2021;00:00;0.1;0.0;0.1;1.1;0.0;1.0;0.0;0.0;0.1;0.4;0.0;0.4;0.2;0.0;0.3;;;
71;20/12/2021;Daily Total;81.4;1.2;80.4;112.3;4.7;107.5;98.1;0.6;97.6;23.4;1.4;22.1;17.2;2.3;15.0;;;
71;20/12/2021;Daily Maximum;9.5;0.6;9.7;10.2;1.5;10.1;10.7;0.4;10.7;2.2;0.4;2.3;1.4;0.6;1.4;;;
71;20/12/2021;Daily Minimum;0.1;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.0;;;
71;20/12/2021;Daily Average;3.4;0.1;3.4;4.7;0.2;4.5;4.1;0.0;4.1;1.0;0.1;0.9;0.7;0.1;0.6;;;
71;20/12/2021;Monthly Total;946.6;18.0;928.7;1617.7;85.6;1532.0;1264.8;8.0;1256.8;405.5;45.0;360.5;290.6;32.9;257.8;;;
71;20/12/2021;Monthly Maximum;82.8;1.7;81.3;134.9;5.2;131.2;144.2;0.7;143.5;38.7;7.9;33.5;22.1;2.7;19.8;;;
71;20/12/2021;Monthly Minimum;2.8;0.5;2.3;23.1;3.7;19.3;1.6;0.2;1.3;7.2;1.2;6.0;5.4;0.9;4.5;;;
71;20/12/2021;Monthly Average;47.3;0.9;46.4;80.9;4.3;76.6;63.2;0.4;62.8;20.3;2.3;18.0;14.5;1.6;12.9;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 6 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;72
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 6 Zone A;kWh WBP 6 Zone A;kWh LWBP 6 Zone A;kWh total 6 Zone B;kWh WBP 6 Zone B;kWh LWBP 6 Zone B;kWh total 6 Zone C;kWh WBP 6 Zone C;kWh LWBP 6 Zone C;kWh total 6 Zone D;kWh WBP 6 Zone D;kWh LWBP 6 Zone D;kWh total 6 Zone E;kWh WBP 6 Zone E;kWh LWBP 6 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
72;20/12/2021;01:00;1.5;0.0;1.5;0.5;0.0;0.4;4.0;0.0;3.9;0.2;0.0;0.1;0.4;0.0;0.4;;;
72;20/12/2021;02:00;1.6;0.0;1.5;0.4;0.0;0.4;4.0;0.0;4.0;0.1;0.0;0.2;0.4;0.0;0.4;;;
72;20/12/2021;03:00;1.6;0.0;1.6;0.5;0.0;0.5;3.9;0.0;4.0;0.2;0.0;0.2;0.4;0.0;0.4;;;
72;20/12/2021;04:00;1.4;0.0;1.5;0.4;0.0;0.4;3.0;0.0;2.9;0.2;0.0;0.1;0.3;0.0;0.4;;;
72;20/12/2021;05:00;1.5;0.0;1.4;0.4;0.0;0.4;3.1;0.0;3.0;0.1;0.0;0.2;0.4;0.0;0.3;;;
72;20/12/2021;06:00;1.6;0.0;1.7;0.5;0.0;0.5;2.9;0.0;3.1;0.2;0.0;0.2;0.4;0.0;0.4;;;
72;20/12/2021;07:00;2.0;0.0;1.9;1.4;0.0;1.3;3.1;0.0;3.0;0.2;0.0;0.1;2.0;0.0;1.9;;;
72;20/12/2021;08:00;2.0;0.0;2.0;11.3;0.0;11.5;5.5;0.0;5.5;2.4;0.0;2.5;13.2;0.0;13.5;;;
72;20/12/2021;09:00;2.2;0.0;2.3;12.6;0.0;12.6;4.6;0.0;4.6;4.2;0.0;4.2;14.9;0.0;14.9;;;
72;20/12/2021;10:00;2.1;0.0;2.1;17.1;0.0;16.7;3.3;0.0;3.2;8.0;0.0;7.8;15.4;0.0;14.8;;;
72;20/12/2021;11:00;2.0;0.0;2.0;19.3;0.0;19.8;3.4;0.0;3.6;8.5;0.0;8.8;15.6;0.0;16.2;;;
72;20/12/2021;12:00;2.1;0.0;2.0;19.8;0.0;19.2;5.5;0.0;5.4;9.9;0.0;9.8;16.1;0.0;16.1;;;
72;20/12/2021;13:00;2.0;0.0;2.1;16.0;0.0;16.5;3.5;0.0;3.5;9.6;0.0;9.3;10.4;0.0;10.1;;;
72;20/12/2021;14:00;2.0;0.0;2.0;10.5;0.0;10.5;3.0;0.0;3.1;9.1;0.0;9.5;6.5;0.0;6.7;;;
72;20/12/2021;15:00;2.4;0.0;2.3;13.0;0.0;12.6;3.2;0.0;3.0;7.0;0.0;6.7;8.3;0.0;8.0;;;
72;20/12/2021;16:00;2.3;0.0;2.4;11.7;0.0;12.2;3.7;0.0;3.8;8.4;0.0;8.6;9.9;0.0;10.2;;;
72;20/12/2021;17:00;2.2;0.0;2.2;9.1;0.0;9.0;3.0;0.0;3.1;3.8;0.0;3.8;7.7;0.0;7.6;;;
72;20/12/2021;18:00;2.1;0.0;2.0;9.6;0.0;9.3;3.2;0.0;3.0;3.8;0.0;3.6;7.0;0.0;6.9;;;
72;20/12/2021;19:00;2.4;1.9;0.6;3.1;1.7;1.6;2.6;1.8;0.9;1.4;0.8;0.8;1.8;0.6;1.4;;;
72;20/12/2021;20:00;2.1;2.0;0.0;2.4;2.4;0.0;2.4;2.4;0.0;0.2;0.1;0.0;1.4;1.3;0.0;;;
72;20/12/2021;21:00;2.0;2.1;0.0;1.0;1.0;0.0;2.1;2.1;0.0;0.0;0.1;0.0;1.3;1.4;0.0;;;
72;20/12/2021;22:00;2.0;2.0;0.0;0.5;0.4;0.0;2.0;2.1;0.0;0.1;0.1;0.0;1.2;1.2;0.0;;;
72;20/12/2021;23:00;1.9;0.5;1.3;0.4;0.2;0.3;2.1;0.5;1.5;0.1;0.0;0.0;1.3;0.3;0.9;;;
72;20/12/2021;00:00;1.6;0.0;1.6;0.4;0.0;0.5;2.1;0.0;2.1;0.0;0.0;0.1;1.1;0.0;1.2;;;
72;20/12/2021;Daily Total;46.6;8.5;38.0;161.9;5.7;156.2;79.2;8.9;70.2;77.7;1.1;76.6;137.4;4.8;132.7;;;
72;20/12/2021;Daily Maximum;2.4;2.1;2.4;19.8;2.4;19.8;5.5;2.4;5.5;9.9;0.8;9.8;16.1;1.4;16.2;;;
72;20/12/2021;Daily Minimum;1.4;0.0;0.0;0.4;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;;;
72;20/12/2021;Daily Average;1.9;0.4;1.6;6.7;0.2;6.5;3.3;0.4;2.9;3.2;0.0;3.2;5.7;0.2;5.5;;;
72;20/12/2021;Monthly Total;883.0;160.1;722.9;2088.6;93.2;1995.5;1717.8;234.9;1482.8;1183.4;31.3;1152.1;1915.2;102.3;1813.0;;;
72;20/12/2021;Monthly Maximum;48.3;8.6;39.8;194.6;7.1;187.5;125.7;22.5;110.2;101.8;5.0;100.0;189.3;20.2;169.1;;;
72;20/12/2021;Monthly Minimum;37.0;7.0;29.2;10.7;1.7;8.8;50.8;8.2;42.2;1.6;0.2;1.3;8.3;1.2;6.3;;;
72;20/12/2021;Monthly Average;44.2;8.0;36.1;104.4;4.7;99.8;85.9;11.7;74.1;59.2;1.6;57.6;95.8;5.1;90.7;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 6 Zone FGHIJ;;;;;;;Printed Date 2021/12/21(Tue);;;73
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 6 Zone F;kWh WBP 6 Zone F;kWh LWBP 6 Zone F;kWh total 6 Zone G;kWh WBP 6 Zone G;kWh LWBP 6 Zone G;kWh total 6 Zone H;kWh WBP 6 Zone H;kWh LWBP 6 Zone H;kWh total 6 Zone I;kWh WBP 6 Zone I;kWh LWBP 6 Zone I;kWh total 6 Zone J;kWh WBP 6 Zone J;kWh LWBP 6 Zone J;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
73;20/12/2021;01:00;0.1;0.0;0.1;0.8;0.0;0.8;9.0;0.0;9.1;1.6;0.0;1.8;******;******;******;;;
73;20/12/2021;02:00;0.1;0.0;0.1;0.8;0.0;0.8;8.6;0.0;8.5;1.8;0.0;1.7;******;******;******;;;
73;20/12/2021;03:00;0.1;0.0;0.1;0.7;0.0;0.8;8.6;0.0;8.7;1.6;0.0;1.6;******;******;******;;;
73;20/12/2021;04:00;0.1;0.0;0.1;0.8;0.0;0.8;8.5;0.0;8.5;1.5;0.0;1.6;******;******;******;;;
73;20/12/2021;05:00;0.1;0.0;0.0;0.8;0.0;0.7;8.6;0.0;8.5;1.6;0.0;1.5;******;******;******;;;
73;20/12/2021;06:00;0.1;0.0;0.1;0.8;0.0;0.8;9.0;0.0;9.2;1.5;0.0;1.5;******;******;******;;;
73;20/12/2021;07:00;0.1;0.0;0.1;0.7;0.0;0.8;9.2;0.0;9.2;1.5;0.0;1.5;******;******;******;;;
73;20/12/2021;08:00;2.3;0.0;2.3;2.3;0.0;2.3;6.8;0.0;6.9;2.7;0.0;2.6;******;******;******;;;
73;20/12/2021;09:00;4.0;0.0;4.1;4.0;0.0;4.0;14.7;0.0;14.7;2.6;0.0;2.7;******;******;******;;;
73;20/12/2021;10:00;4.7;0.0;4.6;5.9;0.0;5.7;14.9;0.0;14.5;3.2;0.0;3.1;******;******;******;;;
73;20/12/2021;11:00;4.8;0.0;4.9;5.6;0.0;5.8;17.9;0.0;18.3;2.7;0.0;2.8;******;******;******;;;
73;20/12/2021;12:00;4.5;0.0;4.5;5.9;0.0;5.9;20.1;0.0;20.0;2.6;0.0;2.7;******;******;******;;;
73;20/12/2021;13:00;4.7;0.0;4.6;5.7;0.0;5.5;8.4;0.0;8.2;2.7;0.0;2.6;******;******;******;;;
73;20/12/2021;14:00;4.8;0.0;4.9;4.2;0.0;4.4;10.7;0.0;11.0;2.6;0.0;2.6;******;******;******;;;
73;20/12/2021;15:00;4.9;0.0;4.8;4.0;0.0;3.8;15.2;0.0;14.8;2.7;0.0;2.6;******;******;******;;;
73;20/12/2021;16:00;5.0;0.0;5.1;4.0;0.0;4.2;16.7;0.0;17.1;2.5;0.0;2.6;******;******;******;;;
73;20/12/2021;17:00;4.2;0.0;4.2;3.8;0.0;3.8;10.1;0.0;10.0;2.6;0.0;2.6;******;******;******;;;
73;20/12/2021;18:00;4.0;0.0;3.9;3.6;0.0;3.5;15.2;0.0;14.9;2.4;0.0;2.4;******;******;******;;;
73;20/12/2021;19:00;2.0;1.2;0.9;2.7;2.0;0.8;12.2;10.6;1.8;2.0;1.6;0.5;******;******;******;;;
73;20/12/2021;20:00;1.5;1.5;0.0;2.0;1.9;0.0;12.0;12.1;0.0;2.0;1.9;0.0;******;******;******;;;
73;20/12/2021;21:00;0.9;0.8;0.0;1.1;1.1;0.0;9.1;8.7;0.0;2.1;2.1;0.0;******;******;******;;;
73;20/12/2021;22:00;0.1;0.1;0.0;0.8;0.8;0.0;4.5;4.8;0.0;2.0;2.1;0.0;******;******;******;;;
73;20/12/2021;23:00;0.1;0.1;0.1;0.8;0.2;0.6;8.1;1.1;6.9;2.0;0.4;1.5;******;******;******;;;
73;20/12/2021;00:00;0.1;0.0;0.1;0.7;0.0;0.8;5.1;0.0;5.2;2.0;0.0;2.0;******;******;******;;;
73;20/12/2021;Daily Total;53.3;3.7;49.6;62.5;6.0;56.6;263.2;37.3;226.0;52.5;8.1;44.5;******;******;******;;;
73;20/12/2021;Daily Maximum;5.0;1.5;5.1;5.9;2.0;5.9;20.1;12.1;20.0;3.2;2.1;3.1;******;******;******;;;
73;20/12/2021;Daily Minimum;0.1;0.0;0.0;0.7;0.0;0.0;4.5;0.0;0.0;1.5;0.0;0.0;******;******;******;;;
73;20/12/2021;Daily Average;2.2;0.2;2.1;2.6;0.3;2.4;11.0;1.6;9.4;2.2;0.3;1.9;******;******;******;;;
73;20/12/2021;Monthly Total;972.5;80.8;891.8;958.0;119.7;838.4;5151.4;952.5;4199.1;1043.9;171.7;872.2;******;******;******;;;
73;20/12/2021;Monthly Maximum;88.9;19.1;70.4;71.1;13.9;64.2;399.5;81.4;320.7;64.4;10.2;54.4;******;******;******;;;
73;20/12/2021;Monthly Minimum;2.4;0.4;1.9;16.3;2.7;13.6;186.3;24.4;161.8;37.4;6.2;30.7;******;******;******;;;
73;20/12/2021;Monthly Average;48.6;4.0;44.6;47.9;6.0;41.9;257.6;47.6;210.0;52.2;8.6;43.6;******;******;******;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 5 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;74
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 5 Zone A;kWh WBP 5 Zone A;kWh LWBP 5 Zone A;kWh total 5 Zone B;kWh WBP 5 Zone B;kWh LWBP 5 Zone B;kWh total 5 Zone C;kWh WBP 5 Zone C;kWh LWBP 5 Zone C;kWh total 5 Zone D;kWh WBP 5 Zone D;kWh LWBP 5 Zone D;kWh total 5 Zone E;kWh WBP 5 Zone E;kWh LWBP 5 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
74;20/12/2021;01:00;1.4;0.0;1.4;0.9;0.0;0.9;0.7;0.0;0.6;0.0;0.0;0.1;0.8;0.0;0.8;;;
74;20/12/2021;02:00;1.5;0.0;1.5;0.3;0.0;0.3;0.2;0.0;0.2;0.1;0.0;0.0;0.2;0.0;0.2;;;
74;20/12/2021;03:00;1.5;0.0;1.5;0.2;0.0;0.2;0.2;0.0;0.3;0.1;0.0;0.1;0.1;0.0;0.1;;;
74;20/12/2021;04:00;1.5;0.0;1.4;0.2;0.0;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.1;;;
74;20/12/2021;05:00;1.5;0.0;1.5;0.2;0.0;0.2;0.3;0.0;0.2;0.1;0.0;0.1;0.2;0.0;0.2;;;
74;20/12/2021;06:00;1.8;0.0;1.8;0.2;0.0;0.3;0.2;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.1;;;
74;20/12/2021;07:00;1.9;0.0;1.9;0.3;0.0;0.2;0.4;0.0;0.3;0.1;0.0;0.1;0.8;0.0;0.7;;;
74;20/12/2021;08:00;1.9;0.0;2.0;7.4;0.0;7.5;5.1;0.0;5.2;3.2;0.0;3.3;7.5;0.0;7.7;;;
74;20/12/2021;09:00;1.9;0.0;1.9;10.3;0.0;10.4;3.7;0.0;3.7;2.7;0.0;2.6;8.3;0.0;8.3;;;
74;20/12/2021;10:00;1.9;0.0;1.8;10.5;0.0;10.1;4.8;0.0;4.6;3.9;0.0;3.8;8.5;0.0;8.1;;;
74;20/12/2021;11:00;1.9;0.0;1.9;10.3;0.0;10.6;5.1;0.0;5.3;3.9;0.0;4.0;6.4;0.0;6.8;;;
74;20/12/2021;12:00;1.9;0.0;1.9;10.6;0.0;10.6;3.9;0.0;3.9;7.1;0.0;7.2;6.3;0.0;6.2;;;
74;20/12/2021;13:00;1.9;0.0;2.0;9.5;0.0;9.4;1.2;0.0;1.2;7.8;0.0;7.6;5.9;0.0;5.8;;;
74;20/12/2021;14:00;2.0;0.0;2.0;5.7;0.0;5.8;1.3;0.0;1.2;1.3;0.0;1.4;4.1;0.0;4.2;;;
74;20/12/2021;15:00;2.0;0.0;1.9;6.7;0.0;6.5;1.2;0.0;1.2;2.9;0.0;2.9;4.8;0.0;4.7;;;
74;20/12/2021;16:00;1.9;0.0;2.0;6.9;0.0;7.1;1.2;0.0;1.2;3.3;0.0;3.3;4.8;0.0;5.0;;;
74;20/12/2021;17:00;1.9;0.0;1.9;5.9;0.0;5.8;1.2;0.0;1.3;2.5;0.0;2.5;4.5;0.0;4.4;;;
74;20/12/2021;18:00;1.9;0.0;1.9;5.0;0.0;4.9;1.3;0.0;1.2;3.0;0.0;2.9;3.5;0.0;3.4;;;
74;20/12/2021;19:00;2.0;1.5;0.5;2.2;1.2;1.1;1.0;0.8;0.3;0.6;0.0;0.7;4.0;3.4;0.7;;;
74;20/12/2021;20:00;2.0;2.0;0.0;4.1;4.0;0.0;1.0;0.9;0.0;0.1;0.1;0.0;6.9;6.9;0.0;;;
74;20/12/2021;21:00;1.9;1.9;0.0;3.8;4.0;0.0;0.9;1.0;0.0;0.0;0.0;0.0;6.4;6.4;0.0;;;
74;20/12/2021;22:00;1.9;1.9;0.0;3.7;3.6;0.0;1.0;1.0;0.0;0.1;0.0;0.0;6.2;6.2;0.0;;;
74;20/12/2021;23:00;1.6;0.5;1.1;3.9;1.0;2.8;1.0;0.2;0.7;0.0;0.1;0.0;4.9;0.9;3.8;;;
74;20/12/2021;00:00;1.5;0.0;1.5;3.8;0.0;3.9;0.7;0.0;0.8;0.1;0.0;0.1;5.5;0.0;5.7;;;
74;20/12/2021;Daily Total;43.1;7.8;35.3;112.6;13.8;98.8;37.8;3.9;33.9;42.9;0.2;42.7;100.8;23.8;77.0;;;
74;20/12/2021;Daily Maximum;2.0;2.0;2.0;10.6;4.0;10.6;5.1;1.0;5.3;7.8;0.1;7.6;8.5;6.9;8.3;;;
74;20/12/2021;Daily Minimum;1.4;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;
74;20/12/2021;Daily Average;1.8;0.3;1.5;4.7;0.6;4.1;1.6;0.2;1.4;1.8;0.0;1.8;4.2;1.0;3.2;;;
74;20/12/2021;Monthly Total;820.3;151.2;669.1;1460.8;104.1;1356.7;752.9;54.0;698.9;540.4;12.3;528.1;1214.2;150.1;1064.1;;;
74;20/12/2021;Monthly Maximum;43.3;7.8;35.7;118.1;13.8;113.6;68.5;3.9;65.0;47.6;4.3;47.4;105.8;30.0;91.6;;;
74;20/12/2021;Monthly Minimum;35.3;7.2;28.0;4.3;0.5;3.8;5.3;0.6;3.6;1.2;0.2;1.0;4.1;0.4;3.6;;;
74;20/12/2021;Monthly Average;41.0;7.6;33.5;73.0;5.2;67.8;37.6;2.7;34.9;27.0;0.6;26.4;60.7;7.5;53.2;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 5 Zone FGHIJ;;;;;;;Printed Date 2021/12/21(Tue);;;75
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 5 Zone F;kWh WBP 5 Zone F;kWh LWBP 5 Zone F;kWh total 5 Zone G;kWh WBP 5 Zone G;kWh LWBP 5 Zone G;kWh total 5 Zone H;kWh WBP 5 Zone H;kWh LWBP 5 Zone H;kWh total 5 Zone I;kWh WBP 5 Zone I;kWh LWBP 5 Zone I;kWh total 5 Zone J;kWh WBP 5 Zone J;kWh LWBP 5 Zone J;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
75;20/12/2021;01:00;0.7;0.0;0.6;2.2;0.0;2.2;1.0;0.0;1.0;1.6;0.0;1.6;******;******;******;;;
75;20/12/2021;02:00;0.3;0.0;0.4;2.3;0.0;2.2;0.9;0.0;0.9;1.9;0.0;1.9;******;******;******;;;
75;20/12/2021;03:00;0.4;0.0;0.4;1.9;0.0;2.0;0.7;0.0;0.7;1.6;0.0;1.6;******;******;******;;;
75;20/12/2021;04:00;0.4;0.0;0.3;2.0;0.0;2.0;0.5;0.0;0.5;1.5;0.0;1.6;******;******;******;;;
75;20/12/2021;05:00;0.3;0.0;0.4;2.3;0.0;2.1;0.6;0.0;0.6;1.6;0.0;1.5;******;******;******;;;
75;20/12/2021;06:00;0.4;0.0;0.4;1.9;0.0;2.0;1.8;0.0;1.9;1.3;0.0;1.4;******;******;******;;;
